2	-14	-18
2	-6	-22
9	-11	-18
6	-7	-21
2	-9	-21
8	-8	-20
4	-16	-16
7	-15	-16
7	-9	-20
5	-12	-19
4	-15	-17
5	-8	-21
3	-11	-20
0	-13	-19
0	-1	-23
8	-12	-18
13	-13	-14
7	-14	-17
2	-13	-19
5	-5	-22
1	-7	-22
1	-2	-23
12	-14	-14
6	-10	-20
4	-14	-18
4	-6	-22
12	-13	-15
4	-9	-21
0	-3	-23
11	-14	-15
9	-10	-19
7	-13	-18
3	-7	-22
1	-10	-21
2	-3	-23
12	-12	-16
0	-12	-20
11	-13	-16
8	-11	-19
5	-11	-20
4	-13	-19
1	-16	-17
1	-4	-23
6	-16	-16
2	-12	-20
0	-8	-22
10	-15	-15
6	-15	-17
3	-10	-21
1	-15	-18
10	-14	-16
2	-8	-22
11	-12	-17
7	-12	-19
7	-8	-21
3	-16	-17
3	-4	-23
0	-5	-23
6	-14	-18
6	-6	-22
10	-13	-17
6	-9	-21
3	-15	-18
5	-7	-22
1	-14	-19
2	-5	-23
4	-12	-20
9	-15	-16
9	-9	-20
0	-11	-21
8	-10	-20
4	-8	-22
11	-11	-18
9	-14	-17
6	-13	-19
5	-10	-21
3	-14	-19
2	-11	-21
1	-9	-22
1	-6	-23
10	-12	-18
7	-11	-20
5	-16	-17
1	-13	-20
4	-5	-23
9	-13	-18
5	-15	-18
3	-9	-22
3	-6	-23
8	-16	-16
0	0	-24
8	-15	-17
4	-11	-21
3	-13	-20
0	-17	-17
0	-7	-23
1	-1	-24
6	-12	-20
0	-16	-18
0	-2	-24
10	-11	-19
5	-14	-19
7	-7	-22
2	-17	-17
2	-7	-23
8	-14	-18
6	-8	-22
2	-16	-18
0	-10	-22
2	-2	-24
9	-12	-19
8	-9	-21
1	-12	-21
0	-15	-19
1	-3	-24
14	-14	-14
2	-10	-22
13	-14	-15
7	-10	-21
5	-9	-22
2	-15	-19
5	-6	-23
0	-4	-24
13	-13	-16
12	-15	-15
8	-13	-19
7	-16	-17
5	-13	-20
4	-17	-17
3	-12	-21
4	-7	-23
1	-8	-23
3	-3	-24
12	-14	-16
4	-16	-18
0	-14	-20
2	-4	-24
7	-15	-18
6	-11	-21
10	-10	-20
4	-10	-22
2	-14	-20
12	-13	-17
11	-15	-16
9	-11	-20
4	-15	-19
3	-8	-23
1	-5	-24
11	-14	-17
7	-14	-19
1	-11	-22
8	-12	-20
4	-4	-24
5	-12	-21
0	-13	-21
3	-5	-24
0	-9	-23
12	-12	-18
10	-16	-16
8	-8	-22
4	-14	-20
0	-6	-24
11	-13	-18
10	-15	-17
6	-17	-17
7	-9	-22
6	-7	-23
3	-11	-22
2	-13	-21
1	-17	-18
2	-9	-23
6	-16	-18
2	-6	-24
7	-13	-20
5	-8	-23
1	-16	-19
10	-14	-18
6	-10	-22
9	-10	-21
6	-15	-19
3	-17	-18
11	-12	-19
9	-16	-17
8	-11	-21
4	-13	-21
3	-16	-19
4	-9	-23
1	-15	-20
5	-5	-24
1	-7	-24
0	-1	-25
4	-6	-24
0	-12	-22
10	-13	-19
9	-15	-18
5	-11	-22
1	-10	-23
1	-2	-25
6	-14	-20
2	-12	-22
7	-12	-21
3	-15	-20
3	-7	-24
0	-3	-25
9	-14	-19
5	-17	-18
3	-10	-23
1	-14	-21
2	-3	-25
0	-8	-24
11	-11	-20
8	-17	-17
5	-16	-19
7	-8	-23
1	-4	-25
10	-12	-20
8	-16	-18
4	-12	-22
2	-8	-24
14	-15	-15
9	-9	-22
6	-13	-21
6	-9	-23
3	-14	-21
14	-14	-16
8	-10	-22
6	-6	-24
0	-18	-18
13	-15	-16
9	-13	-20
8	-15	-19
5	-15	-20
5	-7	-24
0	-17	-19
0	-11	-23
3	-4	-25
0	-5	-25
2	-18	-18
13	-14	-17
7	-11	-22
5	-10	-23
2	-17	-19
2	-11	-23
1	-13	-22
2	-5	-25
12	-16	-16
4	-8	-24
0	-16	-20
12	-15	-17
1	-9	-24
8	-14	-20
2	-16	-20
13	-13	-18
10	-11	-21
7	-17	-18
5	-14	-21
3	-13	-22
1	-6	-25
12	-14	-18
6	-12	-22
4	-18	-18
11	-16	-17
9	-12	-21
7	-16	-19
4	-17	-19
4	-11	-23
3	-9	-24
0	-15	-21
4	-5	-25
11	-15	-18
2	-15	-21
3	-6	-25
4	-16	-20
12	-13	-19
8	-13	-21
7	-15	-20
8	-9	-23
7	-7	-24
1	-12	-23
0	-7	-25
6	-8	-24
0	-10	-24
0	0	-26
11	-14	-19
10	-17	-17
7	-10	-23
5	-13	-22
2	-7	-25
1	-1	-26
10	-16	-18
2	-10	-24
0	-14	-22
0	-2	-26
4	-15	-21
5	-9	-24
3	-12	-23
10	-10	-22
6	-18	-18
2	-14	-22
2	-2	-26
10	-15	-19
9	-11	-22
7	-14	-21
6	-17	-19
6	-11	-23
1	-18	-19
5	-6	-25
1	-3	-26
12	-12	-20
11	-13	-20
1	-17	-20
4	-7	-25
1	-8	-25
8	-12	-22
6	-16	-20
4	-10	-24
0	-4	-26
9	-17	-18
3	-18	-19
3	-3	-26
10	-14	-20
4	-14	-22
2	-4	-26
9	-16	-19
5	-12	-23
3	-17	-20
1	-16	-21
3	-8	-25
1	-11	-24
0	-13	-23
7	-13	-22
6	-15	-21
2	-13	-23
1	-5	-26
8	-8	-24
15	-15	-16
11	-12	-21
9	-15	-20
7	-9	-24
3	-16	-21
3	-11	-24
0	-9	-25
14	-16	-16
4	-4	-26
14	-15	-17
10	-13	-21
9	-10	-23
5	-18	-19
6	-7	-25
1	-15	-22
2	-9	-25
3	-5	-26
8	-18	-18
6	-10	-24
0	-6	-26
13	-16	-17
8	-17	-19
8	-11	-23
5	-17	-20
4	-13	-23
5	-8	-25
14	-14	-18
6	-14	-22
2	-6	-26
13	-15	-18
9	-14	-21
3	-15	-22
8	-16	-20
0	-12	-24
12	-17	-17
7	-12	-23
5	-16	-21
5	-11	-24
4	-9	-25
0	-19	-19
12	-16	-18
2	-12	-24
0	-18	-20
13	-14	-19
11	-11	-22
2	-19	-19
1	-14	-23
5	-5	-26
1	-10	-25
1	-7	-26
10	-12	-22
2	-18	-20
4	-6	-26
12	-15	-19
8	-15	-21
0	-17	-21
0	-1	-27
11	-17	-18
9	-13	-22
7	-18	-19
6	-13	-23
5	-15	-22
3	-14	-23
2	-17	-21
3	-10	-25
3	-7	-26
1	-2	-27
4	-12	-24
13	-13	-20
11	-16	-19
7	-17	-20
9	-9	-24
4	-19	-19
7	-8	-25
0	-3	-27
12	-14	-20
8	-10	-24
4	-18	-20
0	-16	-22
0	-8	-26
6	-9	-25
2	-3	-27
8	-14	-22
2	-16	-22
2	-8	-26
11	-15	-20
7	-16	-21
7	-11	-24
4	-17	-21
1	-13	-24
0	-11	-25
1	-4	-27
10	-18	-18
6	-6	-26
10	-17	-19
10	-11	-23
5	-14	-23
5	-10	-25
5	-7	-26
2	-11	-25
12	-13	-21
9	-12	-23
3	-13	-24
0	-15	-23
3	-4	-27
0	-5	-27
10	-16	-20
6	-12	-24
4	-16	-22
4	-8	-26
11	-14	-21
7	-15	-22
6	-19	-19
2	-15	-23
1	-9	-26
2	-5	-27
6	-18	-20
8	-13	-23
4	-11	-25
1	-19	-20
10	-15	-21
9	-18	-19
6	-17	-21
1	-18	-21
3	-9	-26
1	-6	-27
16	-16	-16
15	-16	-17
9	-17	-20
8	-9	-25
5	-13	-24
4	-15	-23
3	-19	-20
1	-12	-25
4	-5	-27
12	-12	-22
0	-14	-24
15	-15	-18
14	-17	-17
11	-13	-22
7	-14	-23
7	-10	-25
3	-18	-21
7	-7	-26
1	-17	-22
3	-6	-27
14	-16	-18
10	-10	-24
6	-16	-22
6	-8	-26
2	-14	-24
0	-10	-26
9	-16	-21
9	-11	-24
3	-12	-25
0	-7	-27
10	-14	-22
2	-10	-26
14	-15	-19
13	-17	-18
6	-11	-25
3	-17	-22
5	-9	-26
2	-7	-27
8	-12	-24
0	0	-28
13	-16	-19
8	-19	-19
5	-19	-20
1	-16	-23
1	-1	-28
8	-18	-20
4	-14	-24
0	-2	-28
9	-15	-22
6	-15	-23
5	-18	-21
5	-6	-27
14	-14	-20
12	-18	-18
4	-10	-26
2	-2	-28
13	-15	-20
12	-17	-19
11	-12	-23
8	-17	-21
7	-13	-24
5	-12	-25
3	-16	-23
4	-7	-27
0	-13	-25
1	-8	-27
1	-3	-28
10	-13	-23
5	-17	-22
2	-13	-25
1	-11	-26
12	-16	-20
0	-20	-20
0	-4	-28
1	-15	-24
0	-19	-21
3	-8	-27
3	-3	-28
8	-16	-22
8	-8	-26
2	-20	-20
2	-4	-28
13	-14	-21
11	-18	-19
9	-14	-23
9	-10	-25
7	-9	-26
2	-19	-21
3	-11	-26
6	-14	-24
0	-18	-22
12	-15	-21
11	-17	-20
7	-19	-20
8	-11	-25
5	-16	-23
4	-13	-25
3	-15	-24
0	-9	-27
1	-5	-28
6	-10	-26
2	-18	-22
7	-18	-21
6	-7	-27
2	-9	-27
4	-20	-20
4	-4	-28
11	-16	-21
11	-11	-24
8	-15	-23
7	-12	-25
4	-19	-21
5	-8	-27
0	-17	-23
3	-5	-28
10	-12	-24
0	-12	-26
0	-6	-28
13	-13	-22
10	-19	-19
7	-17	-22
5	-11	-26
2	-17	-23
1	-14	-25
12	-14	-22
10	-18	-20
4	-18	-22
2	-12	-26
2	-6	-28
9	-13	-24
5	-15	-24
4	-9	-27
11	-15	-22
10	-17	-21
6	-13	-25
3	-14	-25
1	-10	-27
0	-16	-24
16	-17	-17
7	-16	-23
4	-17	-23
5	-5	-28
1	-7	-28
16	-16	-18
8	-14	-24
6	-20	-20
4	-12	-26
2	-16	-24
4	-6	-28
15	-17	-18
6	-19	-21
9	-9	-26
3	-10	-27
10	-16	-22
8	-10	-26
15	-16	-19
12	-13	-23
9	-19	-20
7	-8	-27
1	-20	-21
3	-7	-28
0	-1	-29
14	-18	-18
6	-18	-22
14	-17	-19
11	-14	-23
9	-18	-21
10	-11	-25
7	-11	-26
5	-14	-25
6	-9	-27
1	-19	-22
1	-13	-26
1	-2	-29
4	-16	-24
0	-8	-28
15	-15	-20
9	-12	-25
7	-15	-24
3	-20	-21
0	-15	-25
0	-11	-27
0	-3	-29
14	-16	-20
2	-8	-28
13	-18	-19
10	-15	-23
9	-17	-22
6	-17	-23
3	-19	-22
5	-10	-27
3	-13	-26
2	-15	-25
1	-18	-23
2	-11	-27
2	-3	-29
6	-12	-26
6	-6	-28
13	-17	-20
8	-13	-25
5	-7	-28
1	-4	-29
14	-15	-21
3	-18	-23
12	-12	-24
8	-20	-20
4	-8	-28
13	-16	-21
12	-19	-19
11	-13	-24
9	-16	-23
8	-19	-21
5	-20	-21
4	-15	-25
4	-11	-27
1	-17	-24
1	-9	-28
3	-4	-29
0	-5	-29
12	-18	-20
6	-16	-24
7	-14	-25
5	-19	-22
5	-13	-26
2	-5	-29
10	-14	-24
8	-18	-22
0	-14	-26
12	-17	-21
8	-9	-27
3	-17	-24
3	-9	-28
1	-12	-27
14	-14	-22
10	-10	-26
2	-14	-26
13	-15	-22
9	-11	-26
5	-18	-23
7	-10	-27
1	-6	-29
11	-19	-20
9	-15	-24
8	-17	-23
7	-7	-28
3	-12	-27
1	-16	-25
0	-21	-21
4	-5	-29
12	-16	-22
8	-12	-26
6	-8	-28
0	-20	-22
0	-10	-28
11	-18	-21
6	-15	-25
6	-11	-27
2	-21	-21
3	-6	-29
4	-14	-26
2	-20	-22
2	-10	-28
11	-12	-25
7	-20	-21
5	-17	-24
3	-16	-25
5	-9	-28
0	-19	-23
0	-7	-29
13	-14	-23
11	-17	-22
10	-13	-25
7	-19	-22
7	-13	-26
2	-19	-23
2	-7	-29
8	-16	-24
12	-15	-23
4	-21	-21
5	-12	-27
0	-13	-27
10	-20	-20
4	-20	-22
4	-10	-28
0	-18	-24
0	0	-30
17	-17	-18
10	-19	-21
9	-14	-25
7	-18	-23
2	-13	-27
1	-15	-26
5	-6	-29
1	-1	-30
16	-18	-18
2	-18	-24
0	-2	-30
16	-17	-19
11	-16	-23
5	-16	-25
4	-19	-23
4	-7	-29
1	-11	-28
1	-8	-29
10	-18	-22
6	-14	-26
2	-2	-30
15	-18	-19
9	-10	-27
3	-15	-26
1	-3	-30
16	-16	-20
8	-8	-28
15	-17	-20
13	-13	-24
8	-15	-25
7	-17	-24
8	-11	-27
7	-9	-28
4	-13	-27
3	-11	-28
0	-17	-25
3	-8	-29
12	-14	-24
4	-18	-24
0	-4	-30
14	-19	-19
10	-17	-23
11	-11	-26
6	-21	-21
2	-17	-25
3	-3	-30
14	-18	-20
10	-12	-26
6	-20	-22
6	-10	-28
2	-4	-30
15	-16	-21
11	-15	-24
9	-20	-21
7	-12	-27
0	-9	-29
14	-17	-21
9	-19	-22
9	-13	-26
6	-19	-23
5	-15	-26
1	-21	-22
6	-7	-29
1	-14	-27
2	-9	-29
1	-5	-30
0	-12	-28
13	-19	-20
7	-16	-25
4	-17	-25
5	-11	-28
1	-20	-23
5	-8	-29
10	-16	-24
2	-12	-28
0	-16	-26
4	-4	-30
15	-15	-22
13	-18	-21
9	-18	-23
6	-13	-27
3	-21	-22
3	-14	-27
3	-5	-30
14	-16	-22
8	-14	-26
6	-18	-24
2	-16	-26
0	-6	-30
12	-13	-25
3	-20	-23
1	-19	-24
4	-9	-29
2	-6	-30
13	-17	-22
11	-14	-25
1	-10	-29
12	-20	-20
4	-12	-28
12	-19	-21
9	-17	-24
8	-21	-21
9	-9	-28
3	-19	-24
8	-20	-22
8	-10	-28
4	-16	-26
14	-15	-23
10	-15	-25
10	-11	-27
7	-15	-26
6	-17	-25
5	-21	-22
5	-14	-27
1	-18	-25
3	-10	-29
5	-5	-30
1	-7	-30
12	-18	-22
4	-6	-30
13	-16	-23
8	-19	-23
9	-12	-27
5	-20	-23
7	-11	-28
7	-8	-29
1	-13	-28
0	-15	-27
3	-18	-25
6	-9	-29
2	-15	-27
3	-7	-30
12	-17	-23
11	-20	-21
9	-16	-25
8	-13	-27
5	-19	-24
3	-13	-28
0	-11	-29
0	-1	-31
12	-12	-26
8	-18	-24
6	-12	-28
0	-8	-30
11	-19	-22
11	-13	-26
5	-10	-29
1	-17	-26
2	-11	-29
1	-2	-31
14	-14	-24
6	-16	-26
0	-22	-22
2	-8	-30
13	-15	-24
4	-15	-27
0	-21	-23
0	-3	-31
18	-18	-18
10	-14	-26
2	-22	-22
6	-6	-30
17	-18	-19
11	-18	-23
7	-21	-22
7	-14	-27
5	-18	-25
3	-17	-26
2	-21	-23
5	-7	-30
2	-3	-31
12	-16	-24
0	-20	-24
17	-17	-20
16	-19	-19
8	-17	-25
7	-20	-23
5	-13	-28
4	-11	-29
1	-4	-31
16	-18	-20
2	-20	-24
4	-8	-30
0	-14	-28
10	-21	-21
9	-15	-26
1	-9	-30
10	-20	-22
10	-10	-28
4	-22	-22
2	-14	-28
16	-17	-21
15	-19	-20
11	-17	-24
7	-19	-24
9	-11	-28
4	-21	-23
8	-9	-29
1	-16	-27
0	-19	-25
1	-12	-29
3	-4	-31
0	-5	-31
15	-18	-21
13	-14	-25
10	-19	-23
6	-15	-27
5	-17	-26
7	-10	-29
2	-19	-25
3	-9	-30
2	-5	-31
8	-12	-28
4	-20	-24
12	-15	-25
11	-12	-27
3	-16	-27
3	-12	-29
16	-16	-22
14	-20	-20
8	-16	-26
4	-14	-28
15	-17	-22
14	-19	-21
10	-13	-27
7	-18	-25
6	-11	-29
7	-7	-30
1	-6	-31
10	-18	-24
6	-8	-30
0	-18	-26
0	-10	-30
11	-16	-25
7	-13	-28
4	-19	-25
4	-5	-31
14	-18	-22
6	-22	-22
2	-18	-26
2	-10	-30
9	-21	-22
9	-14	-27
6	-21	-23
5	-9	-30
3	-6	-31
15	-16	-23
13	-20	-21
9	-20	-23
5	-16	-27
5	-12	-29
1	-15	-28
0	-13	-29
0	-7	-31
6	-20	-24
14	-17	-23
13	-19	-22
13	-13	-26
10	-17	-25
7	-17	-26
1	-22	-23
2	-13	-29
2	-7	-31
12	-14	-26
6	-14	-28
4	-18	-26
4	-10	-30
9	-19	-24
8	-15	-27
3	-15	-28
1	-21	-24
0	-17	-27
13	-18	-23
11	-15	-26
6	-19	-25
9	-10	-29
3	-22	-23
2	-17	-27
5	-6	-31
1	-11	-30
0	0	-32
15	-15	-24
12	-21	-21
11	-11	-28
8	-11	-29
3	-21	-24
4	-13	-29
1	-20	-25
4	-7	-31
1	-8	-31
1	-1	-32
14	-16	-24
12	-20	-22
10	-12	-28
8	-8	-30
0	-2	-32
9	-18	-25
7	-9	-30
3	-11	-30
10	-16	-26
8	-22	-22
2	-2	-32
13	-17	-24
12	-19	-23
8	-21	-23
9	-13	-28
7	-16	-27
7	-12	-29
5	-15	-28
4	-17	-27
3	-20	-25
3	-8	-31
1	-3	-32
6	-18	-26
6	-10	-30
5	-22	-23
1	-19	-26
1	-14	-29
8	-20	-24
0	-16	-28
0	-4	-32
12	-13	-27
5	-21	-24
0	-9	-31
3	-3	-32
12	-18	-24
8	-14	-28
2	-16	-28
0	-12	-30
2	-4	-32
18	-19	-19
14	-15	-25
11	-21	-22
11	-14	-27
9	-17	-26
6	-13	-29
3	-19	-26
5	-11	-30
3	-14	-29
6	-7	-31
2	-9	-31
18	-18	-20
2	-12	-30
17	-19	-20
13	-16	-25
11	-20	-23
8	-19	-25
5	-20	-25
5	-8	-31
